index,name,duration,isLoop,isBest,playlist,id,thumbnailURL
94,"Rito Village",341309,False,True,"力巴尔/原野","fb65eec3-23b8-435f-a4bd-aec6ade9c0b9","https://image-assets.m.nintendo.com/6ba17d9b-145a-4dee-8ced-53d4a4c1b4a2"
95,"Recovered Memory: Revali's Flap",24327,False,False,"力巴尔","6adc9d78-4973-47c9-a7d7-3dd17b03582c","https://image-assets.m.nintendo.com/1d04a24a-0473-4657-bf5d-a7fbcd158e22"
96,"The Flight Range",142994,True,False,"力巴尔/原野","a9ecd142-2fc6-462a-b1a3-4be68469a86a","https://image-assets.m.nintendo.com/03fcde5b-dd01-45d0-900e-b5d02cc0d3dc"
97,"Meeting Teba",20450,False,False,"","1cca4f0e-abd2-49f8-94ae-dbe467aa9bf1","https://image-assets.m.nintendo.com/6d38a16b-9c02-418d-916d-14ea470e2c97"
98,"Minigame: Flight Range",107918,True,False,"","45c5c364-6a7c-4062-b957-7153fd992f83","https://image-assets.m.nintendo.com/0d3caec6-fbd3-41c4-97be-a3155c5ce999"
99,"Battle with Divine Beast Vah Medoh",163137,True,True,"战斗/力巴尔","7615ce6a-7aea-4ba4-9fef-82f4e078f257","https://image-assets.m.nintendo.com/700fbc51-5b2f-469e-b97e-c0cd308e0df9"
100,"Teba's Encouragement",70144,False,True,"","11f31704-486d-4a82-819e-a7067686add7","https://image-assets.m.nintendo.com/278f3f25-199b-4f18-8ce1-9669d2f71585"
101,"Exploring Divine Beast Vah Medoh",428807,False,False,"力巴尔","b2c1d40d-0183-42dc-8652-d9b80a80f92e","https://image-assets.m.nintendo.com/f8362a52-17eb-4c9b-adc7-077d02c798a6"
102,"Battle with Windblight Ganon",174811,True,True,"战斗/力巴尔","59f13ef4-7ac3-428b-9228-39217984bcef","https://image-assets.m.nintendo.com/a93ddf65-e265-49f9-9289-a7e110ad15d1"
103,"Reuniting with Revali",76627,False,True,"力巴尔","0b759e5a-df72-4e19-9c5c-807df3aa6753","https://image-assets.m.nintendo.com/9edcd03a-31d7-42dc-a49c-5966a429d7e6"
104,"Revali and the Divine Beast",60912,False,False,"力巴尔","ce0dddf6-e161-4a5c-9f8a-b0ac71f38f84","https://image-assets.m.nintendo.com/db6d1e27-c4a6-4baf-b46a-7ba653b19aa6"
105,"Pondo's Lodge",104743,True,False,"","aecea210-69ba-4a72-9747-cc7bbc026911","https://image-assets.m.nintendo.com/61bb8498-c401-4e1e-aff4-9d86a8bd57d2"
106,"Minigame: Snowball Bowling",23989,True,False,"","20e33925-615e-4110-bf4d-0b5755f4ef7e","https://image-assets.m.nintendo.com/b7377b67-d612-4d79-b4c3-25518b4c51cb"
107,"Notts's Song",9490,True,False,"海拉鲁的人们","18426dd6-680c-4d9d-bbd6-c630211a7e08","https://image-assets.m.nintendo.com/2298f853-7c61-4b30-95e6-1db584136a81"
108,"Warbler's Nest Melody",36408,True,False,"海拉鲁的人们","70805481-e1ee-4182-93a8-f59ce13c8144","https://image-assets.m.nintendo.com/b4865480-3ab5-4a43-b9a2-0eb4b8230a94"
109,"Kass's Theme (Song of the Hero Ver.)",60604,False,False,"卡西瓦","15c137f4-0ae7-4129-926b-8710ce7c9fc9","https://image-assets.m.nintendo.com/23ce188f-827a-4abd-b90b-9a49d2dbd7c8"
110,"Rito Village (Kass and the Five Sisters Ver.)",342134,False,False,"卡西瓦","edd10b07-632e-44d8-b404-59ff12849639","https://image-assets.m.nintendo.com/e2756218-1e0f-4940-b06a-43087d30bc2b"
111,"Minigame: Bird-Man Research Study",100677,True,False,"","bd25df5f-eedc-431c-a01c-4b35d4c434bf","https://image-assets.m.nintendo.com/73d5cc04-d019-4c05-94cb-60ee8f31823e"
112,"Palu Wasteland",139391,True,False,"原野","57de8a02-7c26-4720-b3b1-88fdefa158ea","https://image-assets.m.nintendo.com/9c784f8f-910f-4289-b98e-3cd6f0ad5010"
113,"Overworld (Scorching Desert)",102421,True,False,"原野","6dac8ccf-181d-478c-b35c-19d2ecaca491","https://image-assets.m.nintendo.com/ff215dca-3f71-4caa-89d1-20b614b1a291"
114,"Vah Naboris, Divine Beast of Thunder",37433,False,False,"乌尔波扎","2ada9e68-2339-4c2f-8b6b-61a7cd1415b2","https://image-assets.m.nintendo.com/8aa0b925-84ea-4d20-9fd4-eab8e90013fc"
115,"Kara Kara Bazaar",119942,True,False,"原野","24c70859-bf39-4a28-b216-1ec0c6699c39","https://image-assets.m.nintendo.com/066d4719-ea91-498f-802f-29679f53edd4"
116,"Dressing Up",12118,False,False,"","cea001b1-24e5-48f1-93de-369c316fc2ab","https://image-assets.m.nintendo.com/ab5c907a-394f-4c05-8c0d-4692b3119ccd"
117,"Gerudo Town",428901,False,True,"乌尔波扎/原野","83565b7d-ce69-4b11-b986-dcedafb44937","https://image-assets.m.nintendo.com/cfed55f4-cd91-471d-b1b5-e052d140ee92"
118,"Meeting Riju",28211,False,True,"","7dd567ab-e64d-4fb0-88cd-580561c407d0","https://image-assets.m.nintendo.com/d0d2457c-abe8-437d-a4bc-2f14ae9bc29b"
119,"The Yiga Clan Hideout",119157,True,False,"","0adac84f-3602-40a1-bc24-679036396e28","https://image-assets.m.nintendo.com/c8dc4ee3-b1bd-4644-b2cc-d38333037080"
120,"Proud Master Kohga",48893,False,False,"海拉鲁的人们","e352bf6e-f30f-4748-a6ff-49fccf9e52e2","https://image-assets.m.nintendo.com/046fa519-1868-4c36-88dd-61e730588b1b"
